PLAYER,GAME,MIN,REB,AST,TO,STL,BLK,PF,PTS,W,L,Diff,OFFENSE: Pts/Poss,OFFENSE: eFG%,OFFENSE: TOV%,OFFENSE: ORB%,OFFENSE: FT Rate,DEFENSE: Pts/Poss,DEFENSE: eFG%,DEFENSE: TOV%,DEFENSE: ORB%,DEFENSE: FT Rate
scottie-barnes,7,34,5,8,5,2,1,2,20,26.0,23.0,-1.8,113.8,0.536,0.136,0.255,22.9,115.5,0.559,0.141,0.259,18.3
scottie-barnes,8,41,13,2,4,2,0,2,10,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
scottie-barnes,9,28,3,3,3,0,3,3,19,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
scottie-barnes,10,34,7,6,2,0,2,1,12,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
scotty-pippen-jr-g,0,22,4,4,2,3,1,3,10,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
scotty-pippen-jr-g,1,32,2,5,3,3,1,3,12,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
scotty-pippen-jr-g,2,17,3,4,3,0,0,3,4,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
scotty-pippen-jr-g,3,24,6,6,2,0,0,1,15,26.0,23.0,-1.8,113.8,0.536,0.136,0.255,22.9,115.5,0.559,0.141,0.259,18.3
scotty-pippen-jr-g,4,5,1,1,1,0,0,0,3,23.0,26.0,-2.0,114.1,0.534,0.126,0.277,18.4,116.1,0.556,0.146,0.274,20.1
seth-curry,0,17,3,3,2,0,0,0,9,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
seth-curry,1,5,0,0,0,0,0,0,0,26.0,23.0,0.8,113.3,0.532,0.146,0.290,23.1,112.5,0.549,0.157,0.257,21.4
seth-curry,2,11,2,1,0,0,0,1,7,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
seth-curry,3,5,0,0,0,0,0,0,0,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
seth-curry,4,7,0,0,0,0,0,1,0,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
seth-curry,5,12,0,0,0,1,0,3,3,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
seth-curry,6,10,1,0,1,0,0,0,0,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
seth-curry,7,10,0,0,1,0,0,1,2,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
seth-curry,8,12,3,0,1,1,0,1,0,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
seth-curry,9,20,2,1,0,0,0,2,9,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
seth-curry,10,15,1,2,0,0,0,0,0,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
seth-lundy,0,3,2,0,0,0,0,0,0,21.0,24.0,0.7,118.7,0.560,0.146,0.303,19.9,118.0,0.548,0.126,0.269,22.1
seth-lundy,1,3,0,0,0,0,0,0,3,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
seth-lundy,2,5,2,0,0,0,0,1,1,9.0,39.0,-9.8,111.9,0.544,0.133,0.222,17.9,121.8,0.566,0.136,0.321,20.1
seth-lundy,3,4,0,0,0,0,0,0,2,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
seth-lundy,4,7,0,0,0,0,0,0,3,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
seth-lundy,5,1,0,0,1,0,0,0,0,23.0,26.0,-2.0,114.1,0.534,0.126,0.277,18.4,116.1,0.556,0.146,0.274,20.1
seth-lundy,6,19,2,0,0,0,0,2,3,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
seth-lundy,7,9,1,0,0,0,0,2,0,6.0,42.0,-10.9,111.3,0.538,0.156,0.278,19.3,122.2,0.566,0.115,0.263,24.4
seth-lundy,8,1,0,0,0,0,0,1,2,17.0,31.0,-2.8,115.0,0.547,0.134,0.273,18.5,117.8,0.561,0.136,0.279,18.0
shaedon-sharpe,0,21,6,1,1,0,0,3,7,34.0,15.0,8.4,120.5,0.578,0.123,0.239,21.2,112.1,0.525,0.158,0.307,21.4
shaedon-sharpe,1,22,4,4,1,2,1,1,9,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
shaedon-sharpe,2,40,1,1,0,2,1,2,21,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
shaedon-sharpe,3,24,5,2,2,0,1,2,15,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
shaedon-sharpe,4,22,4,0,0,0,0,3,16,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
shaedon-sharpe,5,18,1,1,1,0,0,0,6,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
shaedon-sharpe,6,8,1,0,0,0,0,2,0,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
shaedon-sharpe,7,27,5,1,2,1,0,3,12,21.0,24.0,0.7,118.7,0.560,0.146,0.303,19.9,118.0,0.548,0.126,0.269,22.1
shaedon-sharpe,8,32,2,2,2,0,0,4,7,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
shaedon-sharpe,9,27,7,2,0,0,1,3,4,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
shaedon-sharpe,10,41,3,6,2,1,0,2,27,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
shai-gilgeous-alexander,0,30,3,9,3,5,3,2,31,10.0,37.0,-11.9,110.6,0.529,0.139,0.259,17.0,122.5,0.586,0.138,0.275,21.3
shai-gilgeous-alexander,1,36,7,5,2,1,2,4,34,33.0,16.0,4.1,118.9,0.562,0.130,0.292,18.0,114.7,0.536,0.125,0.267,20.5
shai-gilgeous-alexander,2,39,7,8,4,2,0,2,37,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
shai-gilgeous-alexander,3,29,5,4,3,1,0,3,31,6.0,42.0,-10.9,111.3,0.538,0.156,0.278,19.3,122.2,0.566,0.115,0.263,24.4
shai-gilgeous-alexander,4,32,4,5,4,2,1,0,31,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
shai-gilgeous-alexander,5,29,6,10,4,2,1,3,32,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
shai-gilgeous-alexander,6,35,6,10,3,5,0,3,33,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
shai-gilgeous-alexander,7,37,2,6,2,2,0,0,33,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
shai-gilgeous-alexander,8,35,6,6,4,1,1,4,31,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
shai-gilgeous-alexander,9,34,2,4,2,0,2,4,19,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
shai-gilgeous-alexander,10,34,3,6,3,1,1,3,24,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
shake-milton,0,6,0,0,0,0,0,1,4,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
shake-milton,1,16,1,2,1,0,0,1,7,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
shake-milton,2,19,3,3,1,1,1,1,2,9.0,39.0,-9.8,111.9,0.544,0.133,0.222,17.9,121.8,0.566,0.136,0.321,20.1
shake-milton,3,15,1,3,0,1,0,1,4,10.0,37.0,-11.9,110.6,0.529,0.139,0.259,17.0,122.5,0.586,0.138,0.275,21.3
shake-milton,4,1,0,0,0,0,0,0,0,6.0,42.0,-10.9,111.3,0.538,0.156,0.278,19.3,122.2,0.566,0.115,0.263,24.4
shake-milton,5,10,0,2,0,0,0,1,6,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
shake-milton,6,9,2,0,0,0,1,0,2,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
shake-milton,7,2,0,0,0,0,0,0,4,26.0,23.0,0.8,113.3,0.532,0.146,0.290,23.1,112.5,0.549,0.157,0.257,21.4
shake-milton,8,3,0,0,1,0,0,1,0,23.0,25.0,2.7,115.0,0.536,0.126,0.264,20.7,112.3,0.530,0.137,0.263,22.6
shake-milton,9,3,0,0,0,0,0,0,5,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
shake-milton,10,5,0,1,0,0,0,0,0,34.0,15.0,8.4,120.5,0.578,0.123,0.239,21.2,112.1,0.525,0.158,0.307,21.4
sidy-cissoko,0,8,2,0,0,1,0,0,0,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
sidy-cissoko,1,2,1,0,0,0,0,0,4,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
sidy-cissoko,2,14,3,0,0,2,0,2,2,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
sidy-cissoko,3,3,0,0,0,0,0,0,0,23.0,26.0,-2.0,114.1,0.534,0.126,0.277,18.4,116.1,0.556,0.146,0.274,20.1
sidy-cissoko,4,4,0,0,1,0,0,0,0,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
simone-fontecchio,0,27,4,2,0,0,0,2,7,30.0,17.0,6.3,120.3,0.546,0.118,0.277,25.7,114.0,0.536,0.145,0.291,22.1
simone-fontecchio,1,29,5,1,1,0,1,1,14,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
simone-fontecchio,2,22,4,0,0,0,1,2,5,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
simone-fontecchio,3,27,3,3,0,1,0,1,5,10.0,37.0,-11.9,110.6,0.529,0.139,0.259,17.0,122.5,0.586,0.138,0.275,21.3
simone-fontecchio,4,21,7,2,0,0,0,1,10,9.0,39.0,-9.8,111.9,0.544,0.133,0.222,17.9,121.8,0.566,0.136,0.321,20.1
simone-fontecchio,5,25,4,2,1,2,0,1,18,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
simone-fontecchio,6,29,7,3,1,0,0,2,10,23.0,25.0,2.7,115.0,0.536,0.126,0.264,20.7,112.3,0.530,0.137,0.263,22.6
simone-fontecchio,7,29,5,2,1,1,0,2,12,34.0,15.0,8.4,120.5,0.578,0.123,0.239,21.2,112.1,0.525,0.158,0.307,21.4
simone-fontecchio,8,24,4,2,1,0,0,2,8,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
simone-fontecchio,9,24,4,4,1,0,0,3,0,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
simone-fontecchio,10,23,2,0,0,0,1,0,13,17.0,31.0,-2.8,115.0,0.547,0.134,0.273,18.5,117.8,0.561,0.136,0.279,18.0
skylar-mays,0,1,0,0,0,0,0,0,0,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
skylar-mays,1,3,1,2,0,0,0,1,0,21.0,27.0,-1.9,118.6,0.541,0.133,0.306,21.7,120.4,0.580,0.142,0.282,19.9
skylar-mays,2,5,0,1,0,0,0,1,2,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
skylar-mays,3,10,1,2,0,1,0,2,0,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
skylar-mays,4,12,1,1,0,1,0,0,12,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
skylar-mays,5,8,5,1,1,0,0,0,5,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
skylar-mays,6,17,2,3,1,0,1,1,7,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
skylar-mays,7,20,2,2,0,1,0,0,11,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
skylar-mays,8,14,3,0,0,1,0,0,0,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
skylar-mays,9,2,0,0,0,0,0,0,0,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
skylar-mays,10,5,0,1,1,0,0,0,1,21.0,24.0,0.7,118.7,0.560,0.146,0.303,19.9,118.0,0.548,0.126,0.269,22.1
spencer-dinwiddie,0,30,2,5,0,0,0,1,16,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
spencer-dinwiddie,1,26,2,8,0,2,0,3,2,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
spencer-dinwiddie,2,35,2,9,2,1,1,3,10,23.0,25.0,2.7,115.0,0.536,0.126,0.264,20.7,112.3,0.530,0.137,0.263,22.6
spencer-dinwiddie,3,32,2,2,0,0,0,3,14,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
spencer-dinwiddie,4,19,0,4,1,0,0,1,0,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
spencer-dinwiddie,5,33,2,7,1,0,1,2,16,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
spencer-dinwiddie,6,33,3,4,1,1,0,1,19,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
spencer-dinwiddie,7,32,2,7,1,1,0,2,19,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
spencer-dinwiddie,8,20,0,1,1,3,0,2,3,26.0,23.0,-1.8,113.8,0.536,0.136,0.255,22.9,115.5,0.559,0.141,0.259,18.3
spencer-dinwiddie,9,16,2,3,0,0,0,2,2,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
spencer-dinwiddie,10,28,3,5,1,0,0,0,5,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
stanley-umude,0,2,0,0,0,0,0,0,0,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
stanley-umude,1,20,5,2,3,1,0,5,8,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
stanley-umude,2,2,1,0,1,0,0,2,0,9.0,39.0,-9.8,111.9,0.544,0.133,0.222,17.9,121.8,0.566,0.136,0.321,20.1
stanley-umude,3,8,2,0,1,1,2,3,0,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
stanley-umude,4,18,1,2,1,0,0,1,11,33.0,16.0,4.1,118.9,0.562,0.130,0.292,18.0,114.7,0.536,0.125,0.267,20.5
stanley-umude,5,25,4,3,1,0,1,2,19,17.0,31.0,-2.8,115.0,0.547,0.134,0.273,18.5,117.8,0.561,0.136,0.279,18.0
stanley-umude,6,17,6,0,0,1,1,1,10,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
stanley-umude,7,17,4,1,0,0,0,2,10,30.0,17.0,6.3,120.3,0.546,0.118,0.277,25.7,114.0,0.536,0.145,0.291,22.1
stanley-umude,8,9,0,0,2,0,1,1,2,32.0,16.0,3.4,120.9,0.576,0.125,0.251,23.4,117.5,0.542,0.114,0.263,19.4
stanley-umude,9,16,3,0,1,0,0,3,15,21.0,24.0,0.7,118.7,0.560,0.146,0.303,19.9,118.0,0.548,0.126,0.269,22.1
stanley-umude,10,4,0,0,0,0,0,1,0,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
stephen-curry,0,32,6,6,3,1,0,1,20,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
stephen-curry,1,35,8,7,5,0,1,2,37,30.0,17.0,6.3,120.3,0.546,0.118,0.277,25.7,114.0,0.536,0.145,0.291,22.1
stephen-curry,2,43,3,7,4,1,0,4,46,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
stephen-curry,3,36,6,2,2,1,0,0,33,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
stephen-curry,4,31,3,8,1,0,0,3,25,21.0,27.0,-1.9,118.6,0.541,0.133,0.306,21.7,120.4,0.580,0.142,0.282,19.9
stephen-curry,5,33,4,8,5,2,1,4,26,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
stephen-curry,6,35,5,9,1,1,0,1,27,23.0,26.0,-2.0,114.1,0.534,0.126,0.277,18.4,116.1,0.556,0.146,0.274,20.1
stephen-curry,7,25,1,6,3,1,0,0,15,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
stephen-curry,8,30,1,6,2,0,0,3,9,17.0,31.0,-2.8,115.0,0.547,0.134,0.273,18.5,117.8,0.561,0.136,0.279,18.0
stephen-curry,9,31,6,4,4,1,1,0,26,6.0,42.0,-10.9,111.3,0.538,0.156,0.278,19.3,122.2,0.566,0.115,0.263,24.4
stephen-curry,10,35,4,6,2,1,1,1,30,33.0,16.0,4.1,118.9,0.562,0.130,0.292,18.0,114.7,0.536,0.125,0.267,20.5
sviatoslav-mykhailiuk,0,8,1,1,0,1,0,0,6,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
sviatoslav-mykhailiuk,1,3,0,0,0,0,0,0,6,26.0,23.0,-1.8,113.8,0.536,0.136,0.255,22.9,115.5,0.559,0.141,0.259,18.3
sviatoslav-mykhailiuk,2,4,0,0,0,0,0,0,0,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
sviatoslav-mykhailiuk,3,9,1,0,0,0,0,1,6,23.0,25.0,2.7,115.0,0.536,0.126,0.264,20.7,112.3,0.530,0.137,0.263,22.6
sviatoslav-mykhailiuk,4,17,1,1,0,1,0,0,9,32.0,16.0,3.4,120.9,0.576,0.125,0.251,23.4,117.5,0.542,0.114,0.263,19.4
sviatoslav-mykhailiuk,5,5,1,0,1,0,0,0,2,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
sviatoslav-mykhailiuk,6,1,0,0,0,0,0,0,0,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
sviatoslav-mykhailiuk,7,15,3,0,0,0,0,2,3,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
sviatoslav-mykhailiuk,8,8,1,0,1,1,0,1,0,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
sviatoslav-mykhailiuk,9,7,1,1,0,0,0,2,5,17.0,31.0,-2.8,115.0,0.547,0.134,0.273,18.5,117.8,0.561,0.136,0.279,18.0
sviatoslav-mykhailiuk,10,16,4,3,0,1,0,1,2,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
taj-gibson,0,0,0,0,0,0,0,0,0,24.0,26.0,-3.2,116.3,0.545,0.157,0.321,20.8,119.5,0.561,0.122,0.273,18.7
taj-gibson,1,0,0,0,0,0,0,1,0,34.0,15.0,6.9,115.9,0.569,0.153,0.260,22.0,109.1,0.515,0.145,0.263,19.4
taj-gibson,2,14,2,1,1,0,0,4,2,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
taj-gibson,3,15,4,0,0,0,1,4,2,26.0,23.0,0.8,113.3,0.532,0.146,0.290,23.1,112.5,0.549,0.157,0.257,21.4
taj-gibson,4,10,2,0,0,0,0,2,4,34.0,15.0,8.4,120.5,0.578,0.123,0.239,21.2,112.1,0.525,0.158,0.307,21.4
taj-gibson,5,15,3,3,0,0,3,2,0,32.0,16.0,3.4,120.9,0.576,0.125,0.251,23.4,117.5,0.542,0.114,0.263,19.4
taj-gibson,6,15,1,1,0,0,0,2,2,32.0,16.0,3.4,120.9,0.576,0.125,0.251,23.4,117.5,0.542,0.114,0.263,19.4
taj-gibson,7,13,2,0,0,0,2,3,2,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
taj-gibson,8,6,3,0,1,0,0,2,0,25.0,25.0,-0.2,115.4,0.561,0.138,0.232,21.8,115.6,0.554,0.136,0.265,16.7
taj-gibson,9,6,1,0,0,1,0,0,2,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
taj-gibson,10,1,0,0,0,0,0,0,0,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
talen-horton-tucker,0,8,0,2,0,0,0,0,5,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
talen-horton-tucker,1,8,3,2,0,1,0,0,8,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
talen-horton-tucker,2,12,1,0,0,2,0,1,11,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
talen-horton-tucker,3,6,0,0,0,0,0,0,2,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
talen-horton-tucker,4,30,1,11,1,1,0,3,19,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
talen-horton-tucker,5,31,3,6,1,2,0,2,27,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
talen-horton-tucker,6,26,3,5,1,3,0,0,12,28.0,19.0,0.1,117.6,0.565,0.134,0.264,17.9,117.5,0.566,0.138,0.249,21.6
talen-horton-tucker,7,30,2,4,3,4,0,2,23,15.0,33.0,-9.4,109.4,0.508,0.150,0.297,19.1,118.7,0.568,0.147,0.291,21.5
talen-horton-tucker,8,24,4,3,2,0,0,2,15,32.0,17.0,6.8,119.8,0.545,0.135,0.328,21.2,113.0,0.543,0.134,0.250,17.7
talen-horton-tucker,9,15,1,2,2,0,1,5,11,34.0,15.0,8.4,120.5,0.578,0.123,0.239,21.2,112.1,0.525,0.158,0.307,21.4
talen-horton-tucker,10,22,1,5,2,1,1,0,15,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
tari-eason,0,24,4,1,0,3,0,3,17,6.0,42.0,-10.9,111.3,0.538,0.156,0.278,19.3,122.2,0.566,0.115,0.263,24.4
tari-eason,1,27,11,2,2,3,2,3,10,30.0,17.0,6.3,120.3,0.546,0.118,0.277,25.7,114.0,0.536,0.145,0.291,22.1
tari-eason,2,25,3,2,1,5,0,2,6,28.0,21.0,3.6,119.7,0.570,0.149,0.285,24.4,116.1,0.544,0.129,0.278,19.0
tari-eason,3,26,8,1,0,2,0,3,16,27.0,23.0,1.1,121.7,0.582,0.134,0.283,18.0,120.7,0.567,0.137,0.297,24.3
tari-eason,4,20,4,0,0,2,0,5,8,28.0,21.0,3.3,117.5,0.559,0.135,0.275,21.4,114.3,0.544,0.140,0.262,20.0
tari-eason,5,33,8,2,2,4,1,4,14,30.0,16.0,4.5,115.9,0.552,0.137,0.281,18.6,111.4,0.530,0.147,0.265,21.0
tari-eason,6,30,6,1,0,2,0,2,11,32.0,16.0,3.4,120.9,0.576,0.125,0.251,23.4,117.5,0.542,0.114,0.263,19.4
tari-eason,7,23,8,1,2,2,1,2,11,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
tari-eason,8,27,14,1,3,1,1,2,25,18.0,31.0,-5.7,108.8,0.520,0.148,0.263,18.2,114.5,0.547,0.153,0.277,21.7
tari-eason,9,27,14,1,2,2,0,2,18,10.0,39.0,-8.4,110.8,0.533,0.146,0.256,17.4,119.1,0.566,0.132,0.280,19.6
tari-eason,10,17,8,2,0,0,0,1,3,33.0,16.0,4.1,118.9,0.562,0.130,0.292,18.0,114.7,0.536,0.125,0.267,20.5
taurean-prince,0,38,8,2,0,1,1,2,11,37.0,12.0,8.9,121.2,0.571,0.126,0.271,19.9,112.3,0.528,0.119,0.260,14.9
taurean-prince,1,25,2,0,1,1,0,1,7,21.0,27.0,-1.9,118.6,0.541,0.133,0.306,21.7,120.4,0.580,0.142,0.282,19.9
taurean-prince,2,25,3,1,2,0,1,1,5,23.0,25.0,2.7,115.0,0.536,0.126,0.264,20.7,112.3,0.530,0.137,0.263,22.6
taurean-prince,3,24,3,1,1,1,0,4,0,21.0,24.0,0.7,118.7,0.560,0.146,0.303,19.9,118.0,0.548,0.126,0.269,22.1
taurean-prince,4,30,4,2,0,2,0,3,14,23.0,26.0,-2.0,114.1,0.534,0.126,0.277,18.4,116.1,0.556,0.146,0.274,20.1
taurean-prince,5,33,3,2,1,2,2,2,11,32.0,15.0,8.5,122.1,0.577,0.130,0.280,21.5,113.7,0.532,0.139,0.281,19.9
taurean-prince,6,29,3,2,3,1,0,1,10,19.0,28.0,-1.0,116.0,0.540,0.129,0.284,17.8,117.0,0.547,0.125,0.268,20.6
taurean-prince,7,21,1,1,0,0,0,4,9,26.0,22.0,-0.0,118.7,0.565,0.125,0.250,20.0,118.7,0.564,0.140,0.293,20.0
