PLAYER,GAME,OPP,MIN,REB,AST,TO,STL,BLK,PF,PTS
garrison-mathews,6,MIA,20,3,3,1,0,0,2,9
garrison-mathews,7,ORL,13,4,0,2,1,0,1,6
garrison-mathews,8,SAS,13,0,0,0,0,0,0,6
garrison-mathews,9,WAS,15,2,1,1,0,0,1,8
garrison-mathews,10,ORL,2,0,0,0,0,0,0,0
gary-harris,0,MIN,18,1,1,1,0,0,1,2
gary-harris,1,SAC,12,1,1,1,1,0,2,5
gary-harris,2,GSW,29,2,2,0,0,0,1,8
gary-harris,3,PHO,32,2,2,0,0,0,1,5
gary-harris,4,WAS,19,0,1,1,1,0,3,3
gary-harris,5,IND,35,1,3,3,2,0,2,15
gary-harris,6,MIL,35,2,5,0,0,0,4,14
gary-harris,7,MIA,20,3,1,0,2,0,3,0
gary-harris,8,BOS,26,1,2,0,0,0,1,0
gary-harris,9,BOS,16,0,0,0,1,0,3,2
gary-harris,10,CLE,26,1,2,0,0,1,2,3
gary-payton,0,ORL,11,4,0,1,0,0,0,2
gary-payton,1,DAL,9,0,0,0,0,1,3,2
gary-payton,2,SAC,17,5,1,1,2,1,3,7
gary-payton,3,SAS,19,3,0,2,1,1,4,4
gary-payton,4,OKC,8,1,0,0,1,0,1,1
gary-payton,5,MIN,16,3,2,0,0,0,1,7
gary-payton,6,MIN,14,4,2,1,0,0,2,4
gary-payton,7,CLE,11,5,0,1,0,0,0,3
gary-payton,8,DET,24,6,0,0,2,0,2,6
gary-payton,9,CLE,12,2,1,0,0,0,2,5
gary-payton,10,OKC,22,3,1,1,2,0,2,9
gary-trent-jr,0,HOU,26,4,0,1,2,0,1,12
gary-trent-jr,1,CHI,32,5,1,2,1,0,1,24
gary-trent-jr,2,ATL,26,1,0,1,2,0,5,16
gary-trent-jr,3,LAC,29,1,3,0,0,0,1,13
gary-trent-jr,4,MEM,24,0,2,1,1,0,1,6
gary-trent-jr,5,NYK,26,1,0,1,1,1,4,16
gary-trent-jr,6,CHI,30,2,2,2,0,0,3,6
gary-trent-jr,7,MIA,31,2,0,0,1,0,1,28
gary-trent-jr,8,UTH,22,1,2,1,0,0,1,5
gary-trent-jr,9,LAC,24,3,2,0,0,0,1,12
gary-trent-jr,10,LAL,24,1,1,0,0,0,1,14
georges-niang,0,MEM,22,5,0,0,0,0,4,5
georges-niang,1,DET,17,2,5,0,0,0,0,4
georges-niang,2,LAC,20,2,1,0,0,1,1,10
georges-niang,3,MIL,27,5,2,1,0,0,2,10
georges-niang,4,MIL,21,4,2,0,0,0,2,14
georges-niang,5,ORL,28,5,1,0,0,1,3,11
georges-niang,6,ATL,21,5,2,0,0,1,2,14
georges-niang,7,MIL,27,5,2,1,0,0,2,33
georges-niang,8,CHI,19,2,0,1,0,1,2,9
georges-niang,9,BKN,16,4,2,0,0,0,3,10
georges-niang,10,SAS,27,4,1,1,0,1,2,11
giannis-antetokounmpo,0,POR,38,8,4,6,3,1,5,27
giannis-antetokounmpo,1,DEN,37,12,4,2,1,1,4,29
giannis-antetokounmpo,2,NOR,29,12,4,1,2,0,3,30
giannis-antetokounmpo,3,CLE,36,11,9,6,1,1,5,22
giannis-antetokounmpo,4,CLE,35,18,10,2,0,2,3,35
giannis-antetokounmpo,5,DET,36,17,10,2,3,2,3,31
giannis-antetokounmpo,6,DET,38,10,9,5,2,1,1,31
giannis-antetokounmpo,7,SAC,40,10,10,4,3,0,4,27
giannis-antetokounmpo,8,GSW,37,9,5,4,0,0,3,33
giannis-antetokounmpo,9,BOS,26,12,6,4,1,1,2,24
giannis-antetokounmpo,10,UTH,38,10,11,4,0,0,5,25
goga-bitadze,0,DAL,0,0,0,0,0,0,0,0
goga-bitadze,1,PHO,2,0,0,0,0,1,0,0
goga-bitadze,2,CLE,9,1,1,0,0,0,1,2
goga-bitadze,3,PHI,16,2,1,1,1,1,4,2
goga-bitadze,4,ATL,24,10,3,1,1,2,3,10
goga-bitadze,5,NYK,29,11,3,0,0,0,3,3
goga-bitadze,6,OKC,22,9,2,1,2,0,2,8
goga-bitadze,7,MIA,19,9,1,0,1,1,1,2
goga-bitadze,8,MIN,17,6,1,1,1,2,4,2
goga-bitadze,9,ATL,28,14,3,0,0,2,4,11
goga-bitadze,10,SAC,28,6,2,1,1,3,3,6
gordon-hayward,0,LAC,24,2,5,1,1,0,2,8
gordon-hayward,1,DEN,31,6,4,4,1,2,2,8
gordon-hayward,2,IND,24,1,3,2,0,0,0,11
gordon-hayward,3,NOR,34,3,4,1,1,1,2,9
gordon-hayward,4,MIA,35,5,7,4,0,0,2,20
gordon-hayward,5,MIA,32,6,7,0,1,0,4,17
gordon-hayward,6,TOR,35,4,4,3,1,0,1,24
gordon-hayward,7,CHI,35,4,4,5,3,1,2,27
gordon-hayward,8,MIN,31,1,3,2,2,0,1,17
gordon-hayward,9,BKN,32,6,6,2,0,0,1,22
gordon-hayward,10,NYK,28,6,6,2,0,0,1,4
gradey-dick,0,HOU,24,7,0,1,3,0,1,3
gradey-dick,1,CHI,20,3,4,0,1,0,2,0
gradey-dick,2,ATL,25,5,3,2,1,0,3,15
gradey-dick,3,LAC,21,4,2,0,1,0,3,6
gradey-dick,4,MEM,15,3,0,1,0,0,0,0
gradey-dick,5,NYK,16,2,1,0,1,0,1,11
gradey-dick,6,MIA,12,0,4,2,2,0,2,6
gradey-dick,7,UTH,12,1,2,0,0,0,1,0
gradey-dick,8,WAS,5,0,0,0,1,0,0,3
gradey-dick,9,PHI,2,0,0,0,1,0,0,0
gradey-dick,10,ATL,3,0,0,0,0,0,0,3
grant-williams,0,MIN,25,1,1,1,1,0,3,2
grant-williams,1,ORL,29,2,1,2,0,0,3,3
grant-williams,2,SAC,38,8,3,0,3,1,5,27
grant-williams,3,ATL,28,5,4,1,0,0,4,9
grant-williams,4,PHO,11,1,1,3,0,0,3,8
grant-williams,5,BOS,18,3,2,0,0,0,1,2
grant-williams,6,LAL,26,3,2,0,0,0,3,8
grant-williams,7,NOR,31,3,7,0,3,0,5,7
grant-williams,8,NOR,14,1,1,2,0,1,5,0
grant-williams,9,NYK,27,6,3,1,0,1,3,11
grant-williams,10,MEM,7,0,0,1,0,0,1,0
grayson-allen,0,ATL,31,2,4,2,1,2,4,12
grayson-allen,1,MIA,13,2,1,1,0,0,0,3
grayson-allen,2,ORL,33,5,1,1,0,0,2,8
grayson-allen,3,IND,37,3,1,2,0,1,5,11
grayson-allen,4,DAL,34,5,4,2,1,0,3,15
grayson-allen,5,CHI,36,4,3,1,1,0,1,9
grayson-allen,6,IND,32,2,2,0,1,0,1,13
grayson-allen,7,NOR,32,4,6,0,2,0,1,12
grayson-allen,8,SAC,37,5,6,2,2,2,1,29
grayson-allen,9,POR,33,4,1,4,0,2,2,20
grayson-allen,10,LAL,30,5,3,0,0,0,3,5
greg-brown,0,POR,12,2,1,1,0,3,2,7
greg-brown,1,SAS,5,0,0,2,0,1,1,0
greg-brown,2,HOU,12,5,2,0,0,0,1,3
greg-brown,3,DEN,9,2,0,1,0,0,1,5
greg-brown,4,POR,1,0,0,0,0,0,0,0
greg-brown,5,MIN,2,0,1,0,0,0,0,0
gregory-jackson-ii,0,GSW,16,1,1,1,0,0,1,1
gregory-jackson-ii,1,CLE,29,5,2,1,0,2,2,10
gregory-jackson-ii,2,SAC,30,6,2,2,1,0,0,12
gregory-jackson-ii,3,IND,29,4,1,0,1,1,0,18
gregory-jackson-ii,4,ORL,11,0,1,0,0,0,2,5
gregory-jackson-ii,5,MIA,26,4,2,1,0,0,3,17
gregory-jackson-ii,6,TOR,21,5,1,0,1,1,0,7
gregory-jackson-ii,7,CHI,19,1,0,0,0,0,2,10
gregory-jackson-ii,8,MIN,10,3,0,1,0,0,2,1
gregory-jackson-ii,9,GSW,29,6,1,2,2,2,3,23
gregory-jackson-ii,10,NYK,27,6,1,2,0,1,0,20
gui-santos,0,MEM,11,2,0,0,0,0,2,4
gui-santos,1,ATL,3,1,0,0,0,0,0,0
gui-santos,2,NOR,10,3,1,0,0,0,0,2
gui-santos,3,POR,4,2,0,0,0,0,0,2
gui-santos,4,WAS,6,2,0,0,0,0,1,7
gui-santos,5,PHO,8,1,0,2,0,0,2,2
gui-santos,6,OKC,4,3,1,0,0,0,0,2
harrison-barnes,0,IND,37,4,1,3,3,0,2,22
harrison-barnes,1,MIA,37,5,1,1,0,0,1,9
harrison-barnes,2,MEM,35,3,4,1,0,0,1,12
harrison-barnes,3,DAL,38,6,3,0,1,1,1,20
harrison-barnes,4,GSW,40,4,0,1,2,1,0,39
harrison-barnes,5,ATL,30,4,0,0,1,0,2,32
harrison-barnes,6,IND,22,1,1,1,0,0,1,2
harrison-barnes,7,PHO,34,3,3,2,0,0,2,8
harrison-barnes,8,MIL,32,1,1,0,1,0,0,14
harrison-barnes,9,PHI,21,2,0,1,1,0,1,4
harrison-barnes,10,CHA,22,2,1,1,0,0,0,6
harry-giles,0,PHO,2,0,0,1,0,0,1,0
harry-giles,1,UTH,3,3,1,1,0,0,2,3
harry-giles,2,HOU,0,0,0,0,0,0,0,0
harry-giles,3,LAL,5,1,0,1,0,0,0,0
harry-giles,4,CLE,3,1,1,1,0,0,0,2
harry-giles,5,NOR,8,3,1,0,0,1,2,6
harry-giles,6,MIL,7,4,0,0,0,0,2,1
harry-giles,7,DET,1,0,0,0,0,0,0,0
harry-giles,8,NYK,4,0,0,1,0,1,1,0
harry-giles,9,UTH,3,0,0,0,0,0,0,0
harry-giles,10,DEN,15,6,1,0,1,0,1,11
haywood-highsmith,0,WAS,15,2,0,1,0,0,2,4
haywood-highsmith,1,SAC,16,2,1,1,0,0,1,4
haywood-highsmith,2,PHO,15,2,0,0,0,0,3,3
haywood-highsmith,3,NYK,21,4,2,0,0,2,2,8
haywood-highsmith,4,BOS,26,3,1,1,0,0,3,14
haywood-highsmith,5,MEM,24,4,1,1,2,1,1,8
haywood-highsmith,6,ORL,25,2,1,0,2,0,4,5
haywood-highsmith,7,ATL,10,0,0,0,1,0,0,0
haywood-highsmith,8,TOR,12,3,0,0,0,1,0,2
haywood-highsmith,9,BKN,12,1,0,0,0,0,2,0
haywood-highsmith,10,CHA,31,2,2,0,2,1,0,7
herbert-jones,0,BOS,27,3,4,2,0,0,4,9
herbert-jones,1,MIL,20,0,0,0,0,1,3,9
herbert-jones,2,OKC,29,4,1,2,0,1,4,14
herbert-jones,3,UTH,26,5,5,0,1,1,4,22
herbert-jones,4,PHO,23,3,2,1,0,0,1,9
herbert-jones,5,CHA,24,1,1,0,2,0,0,9
herbert-jones,6,DAL,29,3,3,0,0,0,2,10
herbert-jones,7,DAL,32,5,3,1,0,2,5,15
herbert-jones,8,DEN,19,1,1,1,0,1,1,8
herbert-jones,9,GSW,23,5,4,1,1,2,1,12
herbert-jones,10,SAC,26,3,2,1,0,1,1,9
ibou-badji,0,DEN,1,0,0,0,0,0,0,0
ibou-badji,1,LAL,3,1,0,0,0,1,0,0
ibou-badji,2,BKN,13,2,0,0,0,2,0,2
ibou-badji,3,MIN,9,6,0,1,0,1,3,2
ibou-badji,4,OKC,19,3,2,0,0,3,3,0
ibou-badji,5,NYK,27,7,3,1,2,2,2,4
ibou-badji,6,BKN,9,3,0,0,0,0,3,0
ibou-badji,7,DAL,18,2,1,1,0,0,3,0
ibou-badji,8,DAL,15,4,0,4,0,2,6,0
ibou-badji,9,PHO,23,5,1,2,0,1,6,4
ibou-badji,10,SAS,10,2,1,0,0,2,3,2
immanuel-quickley,0,HOU,30,1,6,0,0,0,2,25
immanuel-quickley,1,MEM,37,5,10,4,2,0,1,8
immanuel-quickley,2,NYK,31,2,11,2,1,0,1,12
immanuel-quickley,3,CHI,35,3,3,2,1,0,2,12
immanuel-quickley,4,MIA,30,8,9,2,0,0,1,17
immanuel-quickley,5,BOS,37,6,3,0,1,1,3,21
immanuel-quickley,6,UTH,25,3,0,1,0,0,1,15
immanuel-quickley,7,LAC,36,4,6,1,1,0,1,25
immanuel-quickley,8,LAL,26,5,5,1,0,0,6,21
immanuel-quickley,9,GSW,26,5,10,0,1,0,0,9
immanuel-quickley,10,SAC,38,5,8,3,0,0,1,20
isaac-okoro,0,MEM,21,4,0,1,0,0,2,6
isaac-okoro,1,DET,30,3,0,0,4,0,1,14
isaac-okoro,2,LAC,33,1,3,1,1,0,0,17
isaac-okoro,3,MIL,31,1,1,0,2,2,1,3
isaac-okoro,4,MIL,24,1,0,0,0,0,2,10
isaac-okoro,5,ORL,20,1,0,0,0,0,4,8
isaac-okoro,6,ATL,33,5,2,2,2,0,3,12
isaac-okoro,7,MIL,26,3,7,0,1,1,2,10
isaac-okoro,8,CHI,25,5,1,1,0,0,1,7
isaac-okoro,9,BKN,35,4,0,1,0,0,4,12
isaac-okoro,10,SAS,27,5,1,2,0,0,0,3
isaiah-hartenstein,0,IND,36,19,6,1,0,1,2,12
isaiah-hartenstein,1,UTH,29,12,2,1,2,1,4,14
isaiah-hartenstein,2,CHA,16,4,1,1,3,0,2,10
isaiah-hartenstein,3,MIA,16,6,1,0,0,0,2,4
isaiah-hartenstein,4,TOR,23,4,1,0,0,0,2,1
isaiah-hartenstein,5,WAS,39,17,3,2,2,1,2,6
isaiah-hartenstein,6,HOU,41,11,5,2,2,2,4,7
isaiah-hartenstein,7,ORL,28,12,3,2,0,0,5,7
isaiah-hartenstein,8,MEM,42,20,2,3,2,4,1,12
isaiah-hartenstein,9,DAL,32,15,3,0,1,0,4,8
isaiah-hartenstein,10,POR,28,14,3,2,3,1,3,5
isaiah-jackson,0,SAC,27,8,2,2,2,0,3,10
isaiah-jackson,1,MEM,14,7,1,0,0,1,4,10
isaiah-jackson,2,PHI,5,0,0,1,0,2,1,0
isaiah-jackson,3,DEN,9,2,0,0,0,0,1,3
isaiah-jackson,4,SAC,5,1,1,0,0,0,1,2
isaiah-jackson,5,UTH,8,4,1,1,0,1,4,1
isaiah-jackson,6,DEN,20,7,1,2,2,0,3,12
isaiah-jackson,7,ATL,18,5,2,2,4,3,3,12
isaiah-jackson,8,WAS,17,3,1,2,1,3,3,12
isaiah-jackson,9,BOS,7,2,0,0,0,2,1,0
isaiah-jackson,10,BOS,9,3,0,0,0,0,4,4
isaiah-joe,0,MIN,16,4,0,1,0,0,1,5
isaiah-joe,1,DET,11,1,0,1,0,0,1,4
isaiah-joe,2,NOR,13,1,0,1,1,0,0,2
isaiah-joe,3,SAS,13,1,0,0,0,1,0,9
isaiah-joe,4,POR,20,1,2,0,0,0,2,9
isaiah-joe,5,MIN,22,5,5,0,1,0,4,5
isaiah-joe,6,UTH,12,2,1,0,0,0,1,6
isaiah-joe,7,LAC,23,6,3,0,2,0,2,15
isaiah-joe,8,LAL,20,7,1,1,2,0,1,4
isaiah-joe,9,ORL,16,2,1,1,0,0,1,9
isaiah-joe,10,POR,7,1,1,0,1,0,0,0
isaiah-livers,0,HOU,16,0,1,0,0,2,3,3
isaiah-livers,1,SAS,17,4,1,0,1,0,1,6
isaiah-livers,2,SAC,15,1,2,0,0,0,0,3
isaiah-livers,3,DEN,31,5,1,0,1,0,5,11
isaiah-livers,4,GSW,22,1,1,0,1,0,2,5
isaiah-livers,5,UTH,36,4,0,1,2,0,4,10
isaiah-livers,6,HOU,13,0,0,0,0,0,0,2
isaiah-livers,7,TOR,17,1,1,1,0,0,3,3
isaiah-livers,8,BOS,23,1,2,3,0,1,2,9
isaiah-livers,9,UTH,13,3,1,1,0,0,2,0
isaiah-livers,10,ATL,4,0,0,0,0,0,0,0
isaiah-mobley,0,NOR,4,0,1,0,0,0,0,3
isaiah-mobley,1,MIA,9,1,3,1,1,0,1,2
isaiah-mobley,2,NYK,1,1,0,0,0,0,1,0
isaiah-stewart,0,OKC,25,1,0,0,0,0,1,11
isaiah-stewart,1,WAS,32,7,2,0,0,0,2,11
isaiah-stewart,2,CHA,34,8,2,2,1,0,3,11
isaiah-stewart,3,MIL,28,8,2,1,2,5,2,19
isaiah-stewart,4,MIN,25,4,2,2,1,3,0,12
isaiah-stewart,5,WAS,38,6,4,3,1,2,4,16
isaiah-stewart,6,HOU,29,7,1,3,0,0,1,16
isaiah-stewart,7,BKN,36,11,4,0,0,0,2,7
isaiah-stewart,8,BKN,33,5,5,0,1,1,5,20
isaiah-stewart,9,UTH,32,10,4,0,0,1,0,7
isaiah-stewart,10,PHI,20,4,0,2,0,1,4,4
ish-smith,0,OKC,16,1,3,1,1,0,1,2
ish-smith,1,CHI,16,0,2,0,0,0,2,3
ish-smith,2,NYK,11,0,3,0,0,0,1,0
ish-smith,3,UTH,29,3,12,0,1,0,3,0
ish-smith,4,HOU,20,5,2,1,0,0,3,0
ish-smith,5,DET,13,4,5,0,0,1,0,2
ish-smith,6,MIN,11,1,1,0,2,0,2,6
ish-smith,7,PHI,19,2,5,2,0,0,0,2
ish-smith,8,NOR,11,1,2,0,0,1,0,2
ish-smith,9,MIA,12,2,0,0,0,0,0,1
ish-smith,10,SAS,22,2,6,2,1,0,0,0
ishmail-wainright,0,DAL,17,5,0,0,1,0,0,9
ishmail-wainright,1,PHO,12,1,0,1,0,1,2,8
ishmail-wainright,2,SAS,6,1,0,0,0,0,0,0
ishmail-wainright,3,SAC,2,1,0,0,0,0,0,0
ishmail-wainright,4,GSW,4,1,0,0,0,0,1,3
ishmail-wainright,5,CLE,3,0,0,0,0,0,0,0
ishmail-wainright,6,UTH,3,0,0,0,1,0,1,0
ivica-zubac,0,MEM,22,11,0,0,0,2,3,6
ivica-zubac,1,TOR,31,11,3,2,0,1,2,12
ivica-zubac,2,PHO,28,8,3,0,1,1,3,19
ivica-zubac,3,LAL,37,19,1,2,0,1,4,22
ivica-zubac,4,NOR,23,8,2,1,0,2,3,15
ivica-zubac,5,PHO,27,3,2,0,0,2,5,6
ivica-zubac,6,MIA,29,12,1,1,0,0,4,6
ivica-zubac,7,MEM,33,20,1,2,0,1,3,15
ivica-zubac,8,CHA,31,14,4,2,1,1,3,18
ivica-zubac,9,BOS,27,10,0,2,0,1,3,16
ivica-zubac,10,OKC,17,3,3,0,0,0,2,6
ja-morant,0,LAL,35,7,7,2,1,1,3,21
ja-morant,1,TOR,35,8,9,2,1,0,1,28
ja-morant,2,SAS,35,5,10,4,1,0,3,26
ja-morant,3,SAC,31,3,3,0,0,0,3,17
ja-morant,4,LAC,37,6,10,3,0,0,4,19
ja-morant,5,NOR,40,4,7,6,1,2,2,31
ja-morant,6,ATL,36,6,11,3,1,1,1,30
ja-morant,7,IND,34,5,8,2,0,0,0,20
ja-morant,8,NOR,35,6,8,5,2,1,2,34
jabari-smith,0,TOR,24,3,1,1,0,0,0,11
jabari-smith,1,NOR,22,1,0,0,1,0,2,0
jabari-smith,2,LAL,36,9,4,1,3,1,1,18
jabari-smith,3,UTH,41,10,1,0,2,1,2,24
jabari-smith,4,NYK,31,6,1,0,1,0,2,11
jabari-smith,5,PHI,31,7,2,2,0,0,3,13
jabari-smith,6,BOS,27,6,2,2,0,0,2,9
jabari-smith,7,DET,41,11,1,1,1,2,0,19
jabari-smith,8,CHI,47,15,1,2,0,1,3,18
jabari-smith,9,MIA,32,6,0,1,0,0,3,10
jabari-smith,10,MIL,40,12,2,1,2,1,4,14
jabari-walker,0,DEN,21,8,0,1,0,0,2,7
jabari-walker,1,MIL,16,5,2,1,1,0,3,8
jabari-walker,2,PHI,31,12,0,1,1,0,1,8
jabari-walker,3,CHI,24,6,0,3,0,1,4,7
jabari-walker,4,SAS,37,9,2,0,2,1,2,3
jabari-walker,5,HOU,24,7,1,2,0,0,4,9
jabari-walker,6,OKC,34,13,0,1,0,1,0,14
jabari-walker,7,LAL,22,7,0,0,0,0,0,12
jabari-walker,8,IND,41,12,3,0,0,1,3,13
jabari-walker,9,BKN,30,6,0,0,1,0,2,4
jabari-walker,10,PHO,29,8,1,1,0,0,2,11
jacob-gilyard,0,GSW,32,2,5,1,2,1,2,16
jacob-gilyard,1,CLE,23,1,6,0,1,0,1,6
jacob-gilyard,2,SAC,16,2,5,0,1,0,1,3
jacob-gilyard,3,IND,5,0,0,1,0,0,1,3
jacob-gilyard,4,ORL,13,1,2,0,1,0,0,0
jacob-gilyard,5,MIA,24,0,7,2,1,0,1,6
jacob-gilyard,6,TOR,13,1,2,0,0,0,0,5
jacob-gilyard,7,CHI,16,1,1,1,1,0,0,3
jacob-gilyard,8,MIN,13,1,3,0,0,0,0,0
jacob-gilyard,9,GSW,19,2,3,0,2,1,0,11
jacob-gilyard,10,NYK,32,2,7,0,2,0,4,5
jaden-hardy,0,MIN,31,2,2,5,1,0,2,15
jaden-hardy,1,ORL,27,1,7,1,1,1,2,20
jaden-hardy,2,SAC,19,5,7,1,0,0,2,3
jaden-hardy,3,ATL,14,1,1,0,1,0,1,8
jaden-hardy,4,PHO,15,3,2,0,0,0,1,11
jaden-hardy,5,BOS,2,0,0,0,0,0,0,0
jaden-hardy,6,LAL,20,0,0,1,0,0,0,7
jaden-hardy,7,NOR,15,4,1,0,0,0,2,5
jaden-hardy,8,NOR,23,2,1,2,0,0,1,8
jaden-hardy,9,NYK,23,6,4,0,0,0,2,8
jaden-hardy,10,MEM,19,0,1,1,0,0,2,10
jaden-ivey,0,LAC,34,7,3,3,0,0,2,28
jaden-ivey,1,CLE,29,1,4,4,2,1,5,14
jaden-ivey,2,OKC,35,8,6,0,0,0,2,19
jaden-ivey,3,WAS,26,4,1,3,0,2,3,10
jaden-ivey,4,CHA,22,1,2,2,1,0,2,9
jaden-ivey,5,MIL,32,3,6,3,0,0,0,17
jaden-ivey,6,MIL,33,6,6,3,0,1,5,18
jaden-ivey,7,MIN,36,4,6,2,1,0,4,32
jaden-ivey,8,WAS,32,7,6,5,0,3,0,24
jaden-ivey,9,HOU,28,7,8,3,0,1,3,18
jaden-ivey,10,SAS,30,3,5,1,2,2,0,19
jaden-mcdaniels,0,ORL,32,4,1,3,1,0,5,10
jaden-mcdaniels,1,DAL,24,2,4,1,0,0,4,11
jaden-mcdaniels,2,OKC,31,3,1,0,1,0,5,14
jaden-mcdaniels,3,SAS,33,3,2,0,4,0,2,7
jaden-mcdaniels,4,BKN,33,4,1,0,0,0,2,9
jaden-mcdaniels,5,WAS,30,5,0,1,2,0,4,13
jaden-mcdaniels,6,CHA,35,5,4,1,1,0,2,9
jaden-mcdaniels,7,OKC,27,2,0,2,0,0,4,15
jaden-mcdaniels,8,MEM,36,3,0,2,1,1,0,11
jaden-mcdaniels,9,DET,30,3,0,1,1,0,0,23
jaden-mcdaniels,10,LAC,35,4,4,4,2,0,2,14
jaden-springer,0,UTH,19,1,2,0,1,0,3,3
jaden-springer,1,GSW,21,5,2,1,4,0,4,10
jaden-springer,2,POR,8,2,0,2,1,0,1,8
jaden-springer,3,DEN,7,1,1,2,0,1,3,0
jaden-springer,4,IND,15,2,0,0,0,0,0,8
jaden-springer,5,SAC,3,1,0,0,0,0,1,2
jaden-springer,6,ATL,13,1,0,0,1,0,2,2
jaden-springer,7,UTH,13,2,2,0,0,0,1,0
jaden-springer,8,NYK,15,1,1,0,1,1,1,3
jaden-springer,9,CHI,21,2,2,2,1,1,4,4
jaden-springer,10,ORL,1,0,0,1,0,0,0,0
jae-crowder,0,POR,19,5,2,0,0,1,1,6
jae-crowder,1,DEN,19,0,1,0,1,0,1,3
jae-crowder,2,NOR,22,4,1,0,0,0,3,5
jae-crowder,3,CLE,22,3,0,0,0,0,2,6
jae-crowder,4,CLE,18,3,1,3,0,0,2,3
jae-crowder,5,DET,12,2,1,1,0,0,1,3
jae-crowder,6,DET,14,2,0,0,1,0,2,2
jae-crowder,7,CLE,19,1,0,0,1,0,1,15
jae-crowder,8,ORL,17,2,0,0,0,0,0,1
jae-crowder,9,IND,29,4,1,0,1,0,2,5
jae-crowder,10,DET,37,5,2,0,1,0,2,10
jaesean-tate,0,TOR,17,1,3,0,1,0,2,2
jaesean-tate,1,NOR,7,1,2,0,1,0,0,2
jaesean-tate,2,LAL,19,1,0,1,0,0,2,7
jaesean-tate,3,BKN,17,5,2,1,0,0,5,6
jaesean-tate,4,CHA,11,1,0,1,0,0,1,2
jaesean-tate,5,BOS,15,0,0,0,0,2,1,2
jaesean-tate,6,UTH,14,3,3,0,1,1,2,2
jaesean-tate,7,NYK,14,2,2,0,0,0,0,2
jaesean-tate,8,PHI,13,4,2,0,0,0,4,2
jaesean-tate,9,BOS,9,0,0,1,1,0,1,0
jaesean-tate,10,DET,20,7,1,1,0,0,1,2
jaime-jaquez-jr,0,WAS,26,4,2,0,2,0,2,8
jaime-jaquez-jr,1,SAC,25,4,1,2,0,0,2,8
jaime-jaquez-jr,2,PHO,25,3,1,2,1,0,1,2
jaime-jaquez-jr,3,NYK,24,1,4,0,2,1,4,6
jaime-jaquez-jr,4,CHA,15,5,2,0,1,0,1,15
jaime-jaquez-jr,5,ORL,37,7,3,3,1,0,3,19
jaime-jaquez-jr,6,OKC,34,5,2,3,0,0,4,21
jaime-jaquez-jr,7,HOU,39,4,4,2,1,0,1,14
jaime-jaquez-jr,8,PHO,35,3,1,3,2,0,4,10
jaime-jaquez-jr,9,LAL,39,0,8,2,1,1,1,16
jaime-jaquez-jr,10,LAC,38,4,2,2,4,0,2,15
jake-laravia,0,NYK,1,0,0,0,0,0,0,2
jake-laravia,1,LAC,20,4,1,0,0,1,4,12
jake-laravia,2,DAL,2,1,0,0,0,0,0,0
jake-laravia,3,OKC,12,3,0,0,0,0,0,3
jake-laravia,4,HOU,10,0,1,1,0,0,4,2
jake-laravia,5,HOU,15,0,2,1,0,0,3,4
jake-laravia,6,UTH,9,0,0,0,0,0,0,4
jake-laravia,7,DAL,6,0,0,0,0,0,3,0
jake-laravia,8,WAS,16,1,1,0,0,0,0,5
jake-laravia,9,DEN,16,5,0,2,0,0,1,6
jake-laravia,10,NOR,15,2,1,0,1,0,4,2
jakob-poeltl,0,HOU,20,5,1,3,0,2,6,6
jakob-poeltl,1,GSW,31,11,5,2,0,0,3,14
jakob-poeltl,2,SAC,23,6,2,3,0,3,6,14
jakob-poeltl,3,MEM,33,8,2,1,1,5,3,7
jakob-poeltl,4,CLE,37,11,4,4,0,3,4,14
jakob-poeltl,5,DET,35,14,5,0,1,3,4,4
jakob-poeltl,6,BOS,22,10,3,0,0,2,3,12
jakob-poeltl,7,WAS,21,8,2,2,2,1,4,10
jakob-poeltl,8,UTH,21,4,3,0,0,2,2,2
jakob-poeltl,9,PHI,29,8,2,1,1,0,3,19
jakob-poeltl,10,DEN,19,5,3,1,0,2,2,4
jalen-brunson,0,IND,37,5,1,2,0,0,3,40
jalen-brunson,1,UTH,38,3,9,0,0,1,2,29
jalen-brunson,2,CHA,34,4,7,2,1,0,1,32
jalen-brunson,3,MIA,38,5,8,0,1,1,2,32
jalen-brunson,4,DEN,27,1,4,2,0,0,0,21
jalen-brunson,5,BKN,36,3,4,2,0,0,2,30
jalen-brunson,6,TOR,35,5,9,3,1,0,3,38
jalen-brunson,7,WAS,40,8,8,6,2,1,2,41
jalen-brunson,8,HOU,37,3,7,2,0,0,2,30
jalen-brunson,9,DAL,39,2,8,4,1,0,3,30
jalen-brunson,10,POR,26,3,7,0,0,0,0,12
jalen-duren,0,LAC,31,13,2,0,0,0,1,11
jalen-duren,1,CLE,30,9,0,2,0,0,1,10
jalen-duren,2,OKC,31,21,6,1,0,1,2,22
jalen-duren,3,WAS,36,18,3,1,0,0,4,10
jalen-duren,4,CHA,22,8,2,1,0,0,3,14
jalen-duren,5,MIL,33,12,1,2,0,1,4,12
jalen-duren,6,MIL,30,9,1,1,1,0,5,8
jalen-duren,7,MIN,31,11,3,2,0,0,4,16
jalen-duren,8,WAS,26,19,4,2,0,1,3,20
jalen-duren,9,HOU,32,8,3,2,2,1,3,15
jalen-duren,10,SAS,30,12,2,1,0,0,4,21
jalen-green,0,TOR,27,4,3,1,0,0,1,14
